original,suggested_brand_id,display_name,manufacturer,confidence,rule,reasons,requires_review
VODAFONE,vodafone,Vodafone,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
VU+,vu,Vu+,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
Vactidy,vactidy,Vactidy,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
Vamvo,vamvo,Vamvo,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
Vankyo,vankyo,Vankyo,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
Vantage,vantage,Vantage,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
Varilux,varilux,Varilux,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
Varytech,varytech,Varytech,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
Vaux,vaux,Vaux,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
Veezio,veezio,Veezio,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
Velodyne,velodyne,Velodyne,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
Venturer,venturer,Venturer,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
Vestel,vestel,Vestel,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
ViZIO,vizio,ViZIO,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
Viano,viano,Viano,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
VibroShaper,vibroshaper,VibroShaper,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
Video7,video7,Video7,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
VideoLABS,videolabs,VideoLABS,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
Vidikron,vidikron,Vidikron,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
ViewSonic,viewsonic,ViewSonic,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
Viewmaster,viewmaster,Viewmaster,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
Viewsat,viewsat,Viewsat,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
Viewsonic,viewsonic,Viewsonic,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
Viewtech,viewtech,Viewtech,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
Viore,viore,Viore,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
Virgin-media,virgin-media,Virgin-media,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
Visionetics,visionetics,Visionetics,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
Vistron,vistron,Vistron,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
Vitec,vitec,Vitec,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
Vitek,vitek,Vitek,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
Vivanco,vivanco,Vivanco,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
Vivitek,vivitek,Vivitek,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
Vizio,vizio,Vizio,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
VocoPro,vocopro,VocoPro,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
Vornado,vornado,Vornado,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
Voxson,voxson,Voxson,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
Vutec,vutec,Vutec,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
WD,wd,Wd,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
WEILI,weili,Weili,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
WEN,wen,Wen,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
WESTERN DIGITAL,western-digital,Western Digital,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
WESTINGHOUSE,westinghouse,Westinghouse,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
WISI,wisi,Wisi,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
Waltham,waltham,Waltham,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
Wanbo,wanbo,Wanbo,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
Warmoon,warmoon,Warmoon,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
Watson,watson,Watson,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
WayneDresser,waynedresser,WayneDresser,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
Wbox,wbox,Wbox,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
WeWatch,wewatch,WeWatch,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
Western_Digital,western-digital,Western_Digital,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
Westinghouse,westinghouse,Westinghouse,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
Whalen_Furniture,whalen-furniture,Whalen_Furniture,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
Whynter,whynter,Whynter,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
WiMiUS,wimius,WiMiUS,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
Wilfa,wilfa,Wilfa,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
Windfree,windfree,Windfree,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
Winix,winix,Winix,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
Winnes,winnes,Winnes,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
Winyea,winyea,Winyea,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
Wireless_Mouse_Inc,wireless-mouse-inc,Wireless_Mouse_Inc,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
Wisetech,wisetech,Wisetech,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
Wolf,wolf,Wolf,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
Woozoo,woozoo,Woozoo,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
WowWee-RoboSapien,wowwee-robosapien,WowWee-RoboSapien,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
X-10,x-10,X-10,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
X4TECH,x4tech,X4Tech,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
XIAOMI,xiaomi,Xiaomi,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
XMS,xms,Xms,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
XORO,xoro,Xoro,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
XTREND,xtrend,Xtrend,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
Xantech,xantech,Xantech,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
Xfinity,xfinity,Xfinity,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
Xflyee,xflyee,Xflyee,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
Xiaomi,xiaomi,Xiaomi,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
Xiva,xiva,Xiva,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
Xlogic,xlogic,Xlogic,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
Xpelair,xpelair,Xpelair,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
Xtreamer,xtreamer,Xtreamer,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
Xtreme_Lit_LEDs,xtreme-lit-leds,Xtreme_Lit_LEDs,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
YAKUMO,yakumo,Yakumo,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
YAMAHA,yamaha,Yamaha,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
YES,yes,Yes,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
YOUSEE,yousee,Yousee,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
Yakumo,yakumo,Yakumo,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
Yamada,yamada,Yamada,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
Yamaha,yamaha,Yamaha,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
Yamakawa,yamakawa,Yamakawa,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
Yarra,yarra,Yarra,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
Yealink,yealink,Yealink,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
York,york,York,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
Yoton,yoton,Yoton,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
Yuan,yuan,Yuan,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
ZAMIL,zamil,Zamil,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
ZEATEK,zeatek,Zeatek,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
ZEHNDER,zehnder,Zehnder,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
ZEPHIR,zephir,Zephir,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
ZODIAC,zodiac,Zodiac,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
ZOTAC,zotac,Zotac,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
Zalman,zalman,Zalman,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
ZeeVee,zeevee,ZeeVee,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
Zehnder,zehnder,Zehnder,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
Zenith,zenith,Zenith,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
Zephir,zephir,Zephir,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
Ziglint,ziglint,Ziglint,,0.97,typographic_normalization,"[""somente caixa, Unicode, espaços e pontuação foram normalizados""]",False
